"StoreID"||"StoreName"||"StoreAddress"||"City"||"StProv"||"Country"||"Status"||"SiteType"
"101811"||"101811 - Darwin"||"7 Sunfield Alley"||"Louisville"||"KY"||"United States"||"Open"||"Store"
"101812"||"101812 - Mitchell"||"1495 Cottonwood Center"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"101813"||"101813 - Rigney"||"65 Raven Junction"||"Decatur"||"GA"||"United States"||"Open"||"Store"
"101814"||"101814 - Lukken"||"070 Leroy Way"||"Hot Springs National Park"||"AR"||"United States"||"Open"||"Store"
"101815"||"101815 - Debs"||"5 Esker Circle"||"Ashburn"||"VA"||"United States"||"Open"||"Store"
"101816"||"101816 - Elgar"||"3902 Portage Lane"||"Philadelphia"||"PA"||"United States"||"Open"||"Store"
"101817"||"101817 - Lukken"||"2 Merrick Trail"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101818"||"101818 - Kennedy"||"78 Dayton Park"||"Levittown"||"PA"||"United States"||"Closed"||"Store"
"101819"||"101819 - Comanche"||"62265 Grayhawk Junction"||"Atlanta"||"GA"||"United States"||"Open"||"Store"
"101820"||"101820 - 6th"||"5 Sycamore Way"||"Des Moines"||"IA"||"United States"||"Open"||"Store"
"101821"||"101821 - Killdeer"||"150 Tony Park"||"Cleveland"||"OH"||"United States"||"Open"||"Store"
"101822"||"101822 - Dexter"||"2 Randy Park"||"Charleston"||"SC"||"United States"||"Open"||"Store"
"101823"||"101823 - Donald"||"32184 Judy Alley"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"101824"||"101824 - Sullivan"||"24090 Hooker Lane"||"Huntington"||"WV"||"United States"||"Open"||"Store"
"101825"||"101825 - Menomonie"||"449 Schurz Trail"||"Spartanburg"||"SC"||"United States"||"Open"||"Store"
"101826"||"101826 - Talisman"||"99 East Road"||"San Diego"||"CA"||"United States"||"Open"||"Store"
"101827"||"101827 - Bartelt"||"46261 Melby Point"||"Vancouver"||"WA"||"United States"||"Open"||"Store"
"101828"||"101828 - Schiller"||"28283 North Center"||"Florence"||"SC"||"United States"||"Open"||"Store"
"101829"||"101829 - Aberg"||"20 Portage Trail"||"Port Washington"||"NY"||"United States"||"Open"||"Store"
"101830"||"101830 - Schiller"||"5 Bowman Lane"||"Topeka"||"KS"||"United States"||"Open"||"Store"
"101831"||"101831 - Susan"||"85859 Maywood Lane"||"Fort Wayne"||"IN"||"United States"||"Open"||"Store"
"101832"||"101832 - Ryan"||"263 Thackeray Road"||"Salt Lake City"||"UT"||"United States"||"Open"||"Store"
"101833"||"101833 - Golf"||"25 Melody Drive"||"Tulsa"||"OK"||"United States"||"Open"||"Store"
"101834"||"101834 - Grim"||"42 Armistice Alley"||"Lake Worth"||"FL"||"United States"||"Open"||"Store"
"101937"||"101937 - Warrior"||"9111 Bobwhite Park"||"Philadelphia"||"PA"||"United States"||"Open"||"Store"
"101938"||"101938 - Carey"||"94 Russell Place"||"San Angelo"||"TX"||"United States"||"Open"||"Store"
"101939"||"101939 - Dexter"||"5742 Carey Pass"||"Northridge"||"CA"||"United States"||"Open"||"Store"
"101940"||"101940 - Cordelia"||"9 Darwin Alley"||"Tucson"||"AZ"||"United States"||"Open"||"Store"
"101941"||"101941 - Duke"||"8142 Karstens Avenue"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"101942"||"101942 - Oakridge"||"241 Rowland Alley"||"Hartford"||"CT"||"United States"||"Open"||"Store"
"101943"||"101943 - Eastwood"||"565 Pierstorff Point"||"Amarillo"||"TX"||"United States"||"Open"||"Store"
"101944"||"101944 - Summit"||"855 Sheridan Lane"||"Oklahoma City"||"OK"||"United States"||"Open"||"Store"
"101945"||"101945 - Stang"||"32556 Susan Point"||"Cincinnati"||"OH"||"United States"||"Open"||"Store"
"101946"||"101946 - Hanover"||"47 Springview Circle"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"101947"||"101947 - Crest Line"||"2688 Grover Junction"||"Jackson"||"MS"||"United States"||"Open"||"Store"
"101948"||"101948 - Village"||"549 Sutherland Drive"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"101949"||"101949 - West"||"0417 Eagan Circle"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101950"||"101950 - Swallow"||"6566 Grover Trail"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"101951"||"101951 - Westerfield"||"298 Superior Street"||"Santa Clara"||"CA"||"United States"||"Open"||"Store"
"101952"||"101952 - Katie"||"63003 Melby Junction"||"Grand Rapids"||"MI"||"United States"||"Open"||"Store"
"101953"||"101953 - Moose"||"1415 Butterfield Junction"||"Fort Lauderdale"||"FL"||"United States"||"Open"||"Store"
"101954"||"101954 - Bunker Hill"||"8747 Artisan Parkway"||"Fort Worth"||"TX"||"United States"||"Open"||"Store"
"101955"||"101955 - Lillian"||"30 Novick Circle"||"Salem"||"OR"||"United States"||"Open"||"Store"
"101956"||"101956 - Twin Pines"||"04639 Hazelcrest Plaza"||"Ocala"||"FL"||"United States"||"Open"||"Store"
"101957"||"101957 - Scoville"||"3 Muir Center"||"Torrance"||"CA"||"United States"||"Open"||"Store"
"101958"||"101958 - 1st"||"57510 Meadow Valley Court"||"Sioux City"||"IA"||"United States"||"Open"||"Store"
"101959"||"101959 - Dakota"||"42 Cambridge Park"||"New Orleans"||"LA"||"United States"||"Open"||"Store"
"101960"||"101960 - Hoard"||"66897 Fremont Crossing"||"Fairfield"||"CT"||"United States"||"Open"||"Store"
"101961"||"101961 - Warner"||"5738 La Follette Alley"||"Greensboro"||"NC"||"United States"||"Open"||"Store"
"101962"||"101962 - Luster"||"5944 Aberg Court"||"Washington"||"DC"||"United States"||"Open"||"Store"
"101963"||"101963 - Bobwhite"||"6282 Schiller Junction"||"West Hartford"||"CT"||"United States"||"Open"||"Store"
"101964"||"101964 - Morrow"||"8 Holmberg Circle"||"Seattle"||"WA"||"United States"||"Open"||"Store"
"101965"||"101965 - Annamark"||"78 Onsgard Crossing"||"Lexington"||"KY"||"United States"||"Open"||"Store"
"101966"||"101966 - Waxwing"||"6 Parkside Junction"||"Charlottesville"||"VA"||"United States"||"Open"||"Store"
"101967"||"101967 - Fremont"||"98 Reindahl Point"||"Paterson"||"NJ"||"United States"||"Open"||"Store"
"101968"||"101968 - Debs"||"3 Redwing Center"||"Petaluma"||"CA"||"United States"||"Open"||"Store"
"101969"||"101969 - Badeau"||"5 Ohio Hill"||"Reston"||"VA"||"United States"||"Open"||"Store"
"101565"||"101565 - Green Ridge"||"32653 Porter Junction"||"Washington"||"DC"||"United States"||"Open"||"Store"
"101566"||"101566 - Debra"||"9066 Colorado Terrace"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"101567"||"101567 - Sugar"||"64 Lerdahl Terrace"||"Pittsburgh"||"PA"||"United States"||"Open"||"Store"
"101568"||"101568 - Pepper Wood"||"5532 Gerald Pass"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101569"||"101569 - Butterfield"||"38 Clyde Gallagher Trail"||"Pittsburgh"||"PA"||"United States"||"Open"||"Store"
"101570"||"101570 - Hintze"||"3 Monica Trail"||"Pasadena"||"CA"||"United States"||"Open"||"Store"
"101571"||"101571 - Moulton"||"4177 Brickson Park Parkway"||"Anchorage"||"AK"||"United States"||"Open"||"Store"
"101572"||"101572 - Badeau"||"3 Killdeer Street"||"Seattle"||"WA"||"United States"||"Open"||"Store"
"101573"||"101573 - Melrose"||"77 Independence Lane"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"101574"||"101574 - Loeprich"||"0 Shoshone Junction"||"Roanoke"||"VA"||"United States"||"Open"||"Store"
"101575"||"101575 - Oak"||"494 Algoma Lane"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"101576"||"101576 - Swallow"||"56212 Waywood Alley"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"101577"||"101577 - Muir"||"5 Barnett Court"||"Akron"||"OH"||"United States"||"Open"||"Store"
"101578"||"101578 - Gateway"||"1 Kropf Junction"||"Indianapolis"||"IN"||"United States"||"Open"||"Store"
"101579"||"101579 - Magdeline"||"7611 Walton Road"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"101580"||"101580 - Florence"||"616 Anniversary Junction"||"Scranton"||"PA"||"United States"||"Open"||"Store"
"101581"||"101581 - Springs"||"71 Manitowish Court"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"101582"||"101582 - Warner"||"216 Clarendon Circle"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"101583"||"101583 - Riverside"||"01 Boyd Point"||"Tulsa"||"OK"||"United States"||"Open"||"Store"
"101584"||"101584 - Fair Oaks"||"5 Magdeline Avenue"||"Orlando"||"FL"||"United States"||"Open"||"Store"
"101585"||"101585 - Crownhardt"||"0669 Bellgrove Center"||"South Bend"||"IN"||"United States"||"Open"||"Store"
"101586"||"101586 - Boyd"||"1381 Lakeland Parkway"||"Lawrenceville"||"GA"||"United States"||"Open"||"Store"
"101587"||"101587 - Main"||"51550 Lake View Avenue"||"Cincinnati"||"OH"||"United States"||"Open"||"Store"
"101588"||"101588 - Hooker"||"4 Nelson Avenue"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"101727"||"101727 - Eagle Crest"||"86 Barby Pass"||"White Plains"||"NY"||"United States"||"Open"||"Store"
"101728"||"101728 - Maryland"||"1687 Clove Crossing"||"Saint Louis"||"MO"||"United States"||"Open"||"Store"
"101729"||"101729 - Spenser"||"10295 Mitchell Place"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"101730"||"101730 - Mcbride"||"4791 Marcy Circle"||"Jamaica"||"NY"||"United States"||"Open"||"Store"
"101731"||"101731 - Trailsway"||"24 Lakeland Drive"||"Shreveport"||"LA"||"United States"||"Open"||"Store"
"101732"||"101732 - Vermont"||"4625 Redwing Junction"||"Springfield"||"IL"||"United States"||"Open"||"Store"
"101733"||"101733 - Kings"||"3 Talisman Center"||"Lincoln"||"NE"||"United States"||"Open"||"Store"
"101734"||"101734 - Arkansas"||"8 Oak Valley Way"||"Denver"||"CO"||"United States"||"Open"||"Store"
"101735"||"101735 - Onsgard"||"2 Shelley Court"||"Corona"||"CA"||"United States"||"Open"||"Store"
"101736"||"101736 - Anzinger"||"3 Utah Point"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101737"||"101737 - Oxford"||"263 Bobwhite Circle"||"New Haven"||"CT"||"United States"||"Open"||"Store"
"101738"||"101738 - Golf"||"5 Waxwing Street"||"Harrisburg"||"PA"||"United States"||"Open"||"Store"
"101739"||"101739 - Mifflin"||"141 Jenifer Street"||"Inglewood"||"CA"||"United States"||"Open"||"Store"
"101740"||"101740 - Oak Valley"||"7 Pawling Pass"||"Washington"||"DC"||"United States"||"Open"||"Store"
"101741"||"101741 - Bluestem"||"098 Meadow Vale Terrace"||"Flushing"||"NY"||"United States"||"Open"||"Store"
"101742"||"101742 - Clove"||"595 Messerschmidt Crossing"||"Riverside"||"CA"||"United States"||"Open"||"Store"
"101743"||"101743 - Dexter"||"7157 Kingsford Terrace"||"New York City"||"NY"||"United States"||"Open"||"Store"
"101744"||"101744 - Surrey"||"5809 Sycamore Alley"||"Panama City"||"FL"||"United States"||"Open"||"Store"
"101745"||"101745 - Darwin"||"63 Crowley Drive"||"San Francisco"||"CA"||"United States"||"Open"||"Store"
"101746"||"101746 - Dryden"||"6619 Elgar Drive"||"Austin"||"TX"||"United States"||"Open"||"Store"
"101747"||"101747 - Grim"||"93 Knutson Avenue"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101748"||"101748 - Coolidge"||"10 Loftsgordon Way"||"Philadelphia"||"PA"||"United States"||"Closed"||"Store"
"101749"||"101749 - Beilfuss"||"18 Garrison Plaza"||"Tucson"||"AZ"||"United States"||"Open"||"Store"
"101750"||"101750 - Eagan"||"1 Anthes Junction"||"Glendale"||"CA"||"United States"||"Open"||"Store"
"103170"||"103170 - Meadow Ridge"||"18387 Fairview Parkway"||"Raleigh"||"NC"||"United States"||"Open"||"Store"
"103171"||"103171 - Marquette"||"909 Eastlawn Terrace"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"103172"||"103172 - Welch"||"15 Eggendart Place"||"Redwood City"||"CA"||"United States"||"Open"||"Store"
"103173"||"103173 - Towne"||"015 Rockefeller Trail"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"103174"||"103174 - Hermina"||"4 1st Alley"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"103175"||"103175 - Eliot"||"312 Manley Place"||"Hialeah"||"FL"||"United States"||"Open"||"Store"
"103176"||"103176 - Elmside"||"705 Victoria Park"||"White Plains"||"NY"||"United States"||"Open"||"Store"
"103177"||"103177 - Troy"||"937 Esch Junction"||"Bridgeport"||"CT"||"United States"||"Open"||"Store"
"103178"||"103178 - Glendale"||"262 Tomscot Court"||"Columbus"||"OH"||"United States"||"Open"||"Store"
"103179"||"103179 - Knutson"||"9 Maple Wood Street"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"103180"||"103180 - Crowley"||"0905 Pierstorff Place"||"Scottsdale"||"AZ"||"United States"||"Open"||"Store"
"103181"||"103181 - Clemons"||"9 Brentwood Place"||"Dallas"||"TX"||"United States"||"Closed"||"Store"
"103182"||"103182 - Ilene"||"56 Fisk Center"||"Huntington"||"WV"||"United States"||"Open"||"Store"
"103183"||"103183 - Redwing"||"58 Summit Circle"||"Lubbock"||"TX"||"United States"||"Open"||"Store"
"103184"||"103184 - Del Sol"||"81567 Village Avenue"||"Fresno"||"CA"||"United States"||"Open"||"Store"
"103185"||"103185 - Mayer"||"85485 Crest Line Street"||"Reno"||"NV"||"United States"||"Open"||"Store"
"103186"||"103186 - Marcy"||"54 Lunder Place"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"103187"||"103187 - Reinke"||"46 Luster Alley"||"Valley Forge"||"PA"||"United States"||"Open"||"Store"
"103188"||"103188 - Ilene"||"48 Prairie Rose Parkway"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"103189"||"103189 - Chinook"||"7 Messerschmidt Parkway"||"Lafayette"||"LA"||"United States"||"Open"||"Store"
"103190"||"103190 - Shoshone"||"67 Stuart Plaza"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"103191"||"103191 - Fordem"||"0434 Nancy Point"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"103192"||"103192 - Summerview"||"22311 7th Point"||"New York City"||"NY"||"United States"||"Open"||"Store"
"103193"||"103193 - Dovetail"||"262 Monument Hill"||"Sioux Falls"||"SD"||"United States"||"Open"||"Store"
"103004"||"103004 - Rigney"||"11 Nancy Crossing"||"Decatur"||"GA"||"United States"||"Open"||"Store"
"103005"||"103005 - Steensland"||"511 Veith Pass"||"Anderson"||"SC"||"United States"||"Open"||"Store"
"103006"||"103006 - Hoard"||"51 Spohn Avenue"||"Florence"||"SC"||"United States"||"Open"||"Store"
"103007"||"103007 - Namekagon"||"98794 Wayridge Terrace"||"Gatesville"||"TX"||"United States"||"Open"||"Store"
"103008"||"103008 - School"||"098 Marcy Point"||"Arlington"||"VA"||"United States"||"Open"||"Store"
"103009"||"103009 - Redwing"||"2127 Riverside Junction"||"Houston"||"TX"||"United States"||"Open"||"Store"
"103010"||"103010 - Stuart"||"52563 Sage Point"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"103011"||"103011 - Bay"||"9808 Bayside Way"||"Manchester"||"NH"||"United States"||"Open"||"Store"
"103012"||"103012 - Rowland"||"62 Green Parkway"||"Tacoma"||"WA"||"United States"||"Open"||"Store"
"103013"||"103013 - New Castle"||"196 Wayridge Road"||"Odessa"||"TX"||"United States"||"Open"||"Store"
"103014"||"103014 - Leroy"||"2 Union Parkway"||"Milwaukee"||"WI"||"United States"||"Open"||"Store"
"103015"||"103015 - Hauk"||"01848 Arizona Point"||"Atlanta"||"GA"||"United States"||"Open"||"Store"
"103016"||"103016 - Haas"||"2 Ruskin Circle"||"Petaluma"||"CA"||"United States"||"Open"||"Store"
"103017"||"103017 - Eagan"||"123 Bluestem Pass"||"Tallahassee"||"FL"||"United States"||"Open"||"Store"
"103018"||"103018 - Warrior"||"4033 Monterey Lane"||"Panama City"||"FL"||"United States"||"Closed"||"Store"
"103019"||"103019 - Manley"||"61902 Golden Leaf Junction"||"Abilene"||"TX"||"United States"||"Open"||"Store"
"103020"||"103020 - Sheridan"||"77862 Marcy Drive"||"Southfield"||"MI"||"United States"||"Open"||"Store"
"103021"||"103021 - Monica"||"3903 Forest Hill"||"Akron"||"OH"||"United States"||"Open"||"Store"
"103022"||"103022 - Rockefeller"||"0934 Nelson Parkway"||"Albany"||"NY"||"United States"||"Open"||"Store"
"103023"||"103023 - Kenwood"||"85 Quincy Place"||"Augusta"||"GA"||"United States"||"Open"||"Store"
"103024"||"103024 - Northridge"||"27 Hazelcrest Alley"||"Fairbanks"||"AK"||"United States"||"Open"||"Store"
"103025"||"103025 - Crest Line"||"42378 Haas Crossing"||"Alexandria"||"VA"||"United States"||"Open"||"Store"
"103026"||"103026 - Merrick"||"06 Gale Trail"||"Baltimore"||"MD"||"United States"||"Closed"||"Store"
"103027"||"103027 - Mariners Cove"||"05883 Village Green Hill"||"Huntington"||"WV"||"United States"||"Open"||"Store"
"101262"||"101262 - Almo"||"84941 Fairview Junction"||"Newark"||"DE"||"United States"||"Open"||"Store"
"101263"||"101263 - Reindahl"||"2 Grim Trail"||"Austin"||"TX"||"United States"||"Open"||"Store"
"101264"||"101264 - Pond"||"9 Hagan Plaza"||"Washington"||"DC"||"United States"||"Open"||"Store"
"101265"||"101265 - Ryan"||"5 Shoshone Avenue"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101266"||"101266 - Ryan"||"35456 Northridge Parkway"||"Waco"||"TX"||"United States"||"Open"||"Store"
"101267"||"101267 - 7th"||"79090 International Center"||"Dayton"||"OH"||"United States"||"Open"||"Store"
"101268"||"101268 - Garrison"||"51 Granby Park"||"Milwaukee"||"WI"||"United States"||"Open"||"Store"
"101269"||"101269 - Stoughton"||"2 Dottie Road"||"Carlsbad"||"CA"||"United States"||"Open"||"Store"
"101270"||"101270 - Hanson"||"48602 Spenser Way"||"Portland"||"OR"||"United States"||"Open"||"Store"
"101271"||"101271 - Swallow"||"9 Golf View Pass"||"Detroit"||"MI"||"United States"||"Open"||"Store"
"101272"||"101272 - Mitchell"||"22 Village Place"||"Orlando"||"FL"||"United States"||"Open"||"Store"
"101273"||"101273 - Annamark"||"58996 Mallard Place"||"Raleigh"||"NC"||"United States"||"Open"||"Store"
"101274"||"101274 - Talmadge"||"43 Novick Junction"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101275"||"101275 - Lien"||"029 Toban Lane"||"Oklahoma City"||"OK"||"United States"||"Open"||"Store"
"101276"||"101276 - Erie"||"4169 Crownhardt Trail"||"Salinas"||"CA"||"United States"||"Open"||"Store"
"101277"||"101277 - Mallard"||"67 Rigney Avenue"||"Tulsa"||"OK"||"United States"||"Open"||"Store"
"101278"||"101278 - Fremont"||"73629 Luster Trail"||"Boston"||"MA"||"United States"||"Open"||"Store"
"101279"||"101279 - Everett"||"40 Carberry Parkway"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"101280"||"101280 - Londonderry"||"4 8th Park"||"Memphis"||"TN"||"United States"||"Open"||"Store"
"101281"||"101281 - Hoffman"||"38 Leroy Circle"||"Sarasota"||"FL"||"United States"||"Open"||"Store"
"101282"||"101282 - Pearson"||"45430 Kensington Point"||"New Brunswick"||"NJ"||"United States"||"Open"||"Store"
"101283"||"101283 - Texas"||"906 Vidon Crossing"||"New York City"||"NY"||"United States"||"Open"||"Store"
"101284"||"101284 - Thierer"||"11465 Del Mar Terrace"||"Louisville"||"KY"||"United States"||"Open"||"Store"
"101285"||"101285 - Bluejay"||"09 Caliangt Terrace"||"Naples"||"FL"||"United States"||"Open"||"Store"
"101286"||"101286 - Nevada"||"1444 Vernon Crossing"||"Salem"||"OR"||"United States"||"Open"||"Store"
"101287"||"101287 - Hintze"||"39 Sugar Parkway"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"101288"||"101288 - Gina"||"832 Debs Street"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"101289"||"101289 - Jay"||"6 School Street"||"Green Bay"||"WI"||"United States"||"Open"||"Store"
"101290"||"101290 - Mayer"||"15 Elka Avenue"||"Miami"||"FL"||"United States"||"Open"||"Store"
"101291"||"101291 - Messerschmidt"||"8815 Hovde Place"||"Gaithersburg"||"MD"||"United States"||"Open"||"Store"
"101292"||"101292 - Hooker"||"24 Pierstorff Street"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"101293"||"101293 - Butternut"||"94677 Butterfield Junction"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"101294"||"101294 - Utah"||"5534 Bartillon Parkway"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101295"||"101295 - Mcguire"||"7550 Hudson Crossing"||"Atlanta"||"GA"||"United States"||"Open"||"Store"
